phrase_id,label,phrase,tokstem,class
196514,0.52778,culture clash,  cultur clash,2
79592,0.68056,fallen under the sweet  melancholy spell of this unique director s previous films,  fallen sweet melancholi spell uniqu director previou film,3
93922,0.77778,surprises you with unexpected comedy,  surpris unexpect comedi,3
180974,0.34722, the film grows as dull as its characters  about whose fate it is hard to care ,  film grow dull charact whose fate hard care,1
114629,0.5,are nt looking for them,  nt look,2
177193,0.20833000000000002,unfunny when it tries to makes us laugh and,  unfunni tri make us laugh,1
81026,0.5,girlmeetsgirl,  girlmeetsgirl,2
66005,0.5,Hitchens ,  hitchen,2
69502,0.79167,The evocative imagery and gentle  lapping rhythms of this film are infectious  it gets under our skin and draws us in long before the plot kicks into gear ,  evoc imageri gentl lap rhythm film infecti get skin draw us long plot kick gear,3
84773,0.5,is to the left of liberal on the political spectrum,  left liber polit spectrum,2
189340,0.18056,Uneven performances and a spotty script,  uneven perform spotti script,0
106624,0.58333,If you ve got a house full of tots  do nt worry,  got hous full tot nt worri,2
63481,0.8333299999999999,A taut  sobering film,  taut sober film,4
5460,0.29167,cast  but never quite gets off the ground,  cast never quit get ground,1
18301,0.61111,s only because we would expect nothing less from this bunch ,  would expect noth less bunch,3
13186,0.5,within,  within,2
136719,0.5,theory,  theori,2
108644,0.59722,Road to Perdition does display greatness ,  road perdit display great,2
99575,0.86111,warm  enveloping affection,  warm envelop affect,4
95501,0.30556,the dullest tangents,  dullest tangent,1
64891,0.5,Cunningham s,  cunningham,2
18662,0.8333299999999999,An impressive debut for firsttime writerdirector Mark Romanek  especially considering his background is in music video ,  impress debut firsttim writerdirector mark romanek especi consid background music video,4
174135,0.5,the intricate connections and multiple timelines of its story,  intric connect multipl timelin stori,2
142600,0.22221999999999997, unessential sequel,  unessenti sequel,1
111701,0.65278,a complex web,  complex web,3
182669,0.73611,Austin Powers extravaganza,  austin power extravaganza,3
82218,0.55556,his back,  back,2
125113,0.5,it thinks it is,  think,2
142324,0.33333, its quintet of writers could still use some more schooling ,  quintet writer could still use school,1
151367,0.59722,a big  baggy  sprawling carnival of a movie ,  big baggi sprawl carniv movi,2
63644,0.61111,Adaptation s success,  adapt success,3
14240,0.5,Lil Bow,  lil bow,2
52945,0.55556,in its narrative form,  narr form,2
238024,0.61111,to watch with kids and use to introduce video as art,  watch kid use introduc video art,3
230877,0.31944,focuses on Joan s raging hormones and sledgehammers the audience with Spanish inquisitions about her  madness  so much,  focus joan rage hormon sledgehamm audienc spanish inquisit mad much,1
25951,0.9583299999999999,Leigh s film is full of memorable performances from top to bottom ,  leigh film full memor perform top bottom,4
34195,0.5,look at life in U  S  relocation camps,  look life U reloc camp,2
60576,0.54167,you had while watching it,  watch,2
7536,0.77778,informative  intriguing  observant  often touching  gives a human face to what s often discussed in purely abstract terms ,  inform intrigu observ often touch give human face often discuss pure abstract term,3
73961,0.625,an unnatural calm that s occasionally shaken by,  unnatur calm occasion shaken,3
121623,0.52778,hardeyed,  hardey,2
198410,0.33333,extremely flat lead performance,  extrem flat lead perform,1
35305,0.5,of its protagonist s plight,  protagonist plight,2
61920,0.26389, ghastly,  ghastli,1
24483,0.76389,A subtle and wellcrafted  for the most part  chiller ,  subtl wellcraft part chiller,3
207955,0.40278,of room for editing,  room edit,2
52364,0.29167,harrowing and painful,  harrow pain,1
175589,0.5,thorn,  thorn,2
95020,0.5,the Duke,  duke,2
197854,0.34722,endlessly repetitive,  endlessli repetit,1
204494,0.8472200000000001,justifying the hype that surrounded its debut at the Sundance Film Festival,  justifi hype surround debut sundanc film festiv,4
69380,0.8333299999999999,The actors are simply too good,  actor simpli good,4
51960,0.43056000000000005,from the pack of paintbynumber romantic comedies,  pack paintbynumb romant comedi,2
195691,0.5,chuckles for a threeminute sketch,  chuckl threeminut sketch,2
150550,0.34722,Uncertain in tone ,  uncertain tone,1
205486,0.18056,low  very low  very very low,  low low low,0
42718,0.79167,supercool  and definitely,  supercool definit,3
108743,0.47222,Sand ,  sand,2
237364,0.52778,theatre and deadeye,  theatr deadey,2
150014,0.43056000000000005,Theater  video,  theater video,2
124265,0.45833,is nt a comparison to reality so much as it is a commentary about our knowledge of films ,  nt comparison realiti much commentari knowledg film,2
237353,0.5,the world ,  world,2
200177,0.31944,grab your kids and run and then,  grab kid run,1
47091,0.70833,The film will play equally well on both the standard and giant screens ,  film play equal well standard giant screen,3
39044,0.9027799999999999,thrilling moments,  thrill moment,4
63804,0.75,Americans to finally revel in its splendor,  american final revel splendor,3
566,0.76389,beautifully,  beauti,3
213772,0.33333,that movie nothing more than a tepid exercise in,  movi noth tepid exercis,1
185865,0.44443999999999995,Loosely speaking  we re in All of Me territory again,  loos speak territori,2
15920,0.77778,great insight,  great insight,3
178128,0.48611000000000004,whether that boast is true,  whether boast true,2
176422,0.44443999999999995,to string the bastard up,  string bastard,2
196570,0.5,damaged dreams,  damag dream,2
159653,0.5,freeze frames,  freez frame,2
137674,0.069444,to imagine any recent film  independent or otherwise  that makes as much of a mess as this one,  imagin recent film independ otherwis make much mess one,0
83513,0.47222,intimate French,  intim french,2
237797,0.16667,to doze off for a few minutes or make several runs to the concession stand andor restroom and not feel as if he or she has missed anything,  doze minut make sever run concess stand andor restroom feel miss anyth,0
223283,0.23611,Every joke is repeated at least ,  everi joke repeat least,1
82665,0.55556,if you need to see it,  need see,2
67919,0.5,Notice,  notic,2
196199,0.16667,contrived plotting  stereotyped characters and,  contriv plot stereotyp charact,0
198716,0.22221999999999997,feels contrived ,  feel contriv,1
37487,0.36111,superstitious curse,  superstiti curs,1
83562,0.61111,into such fresh territory,  fresh territori,3
147971,0.48611000000000004,Outerspace buffs might love this film ,  outerspac buff might love film,2
184661,0.16667,I found it slow  predictable and not very amusing ,  found slow predict amus,0
106336,0.72222,However stale the material  Lawrence s delivery remains perfect  his great gift is that he can actually trick you into thinking some of this wornout  pandering palaver is actually funny,  howev stale materi lawrenc deliveri remain perfect great gift actual trick think wornout pander palav actual funni,3
85596,0.55556,keep ,  keep,2
81051,0.51389,give it a millisecond of thought,  give millisecond thought,2
173418,0.22221999999999997,the Snowman  who never gets to play that flute  has all the charm of a meltdown,  snowman never get play flute charm meltdown,1
109336,0.29167,Talk To Her is not the perfect movie many have made it out to be ,  talk perfect movi mani made,1
71026,0.68056,Witty ,  witti,3
73276,0.76389,affecting  amusing  sad and reflective,  affect amus sad reflect,3
220711,0.51389,s a movie that gets under your skin ,  movi get skin,2
103516,0.69444,A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life,  delici delic funni look resid copenhagen neighborhood cope befuddl complic life,3
178085,0.59722,where Pokemon graze in peace,  pokemon graze peac,2
39332,0.19444,to the most painfully marginal lives,  pain margin live,0
217776,0.20833000000000002,treats his women  as dumb  credulous  unassuming  subordinate subjects ,  treat women dumb credul unassum subordin subject,1
36397,0.5,recital,  recit,2
115627,0.77778,be why it works as well as it does,  work well,3
98166,0.5,to leave,  leav,2
24270,0.88889,A blessed gift to film geeks and historians ,  bless gift film geek historian,4
76987,0.22221999999999997,comes to no good,  come good,1
111823,0.38889,a drawling  slobbering  lovable runon sentence,  drawl slobber lovabl runon sentenc,1
117425,0.51389,conjures the past via surrealist flourishes so overwrought you d swear he just stepped out of a Buuel retrospective,  conjur past via surrealist flourish overwrought swear step buuel retrospect,2
49153,0.33333,are exactly what was missing from RabbitProof Fence,  exactli miss rabbitproof fenc,1
19223,0.44443999999999995,River of Fear,  river fear,2
121638,0.68056,harrowing account,  harrow account,3
184823,0.38889,If this is cinema,  cinema,1
124136,0.5,is in many ways,  mani way,2
39624,0.27778,unfinished,  unfinish,1
153331,0.63889,an appealing job directing Persuasion and Notting Hill in England,  appeal job direct persuas not hill england,3
146563,0.25,It s not original  and  robbed of the element of surprise  it does nt have any huge laughs in its story of irresponsible cops who love to play pranks ,  origin rob element surpris nt huge laugh stori irrespons cop love play prank,1
203283,0.22221999999999997,is one big excuse to play one lewd scene after another  About half of them are funny  a few are sexy and none are useful in telling the story  which is paperthin and decidedly unoriginal,  one big excus play one lewd scene anoth half funni sexi none use tell stori paperthin decidedli unorigin,1
181970,0.43056000000000005,A selection of scenes in search,  select scene search,2
181224,0.19444, the soberminded original was as graceful as a tapdancing rhino ,  sobermind origin grace tapdanc rhino,0
198786,0.61111,few early laughs,  earli laugh,3
61748,0.54167, and by its subtly,  subtli,2
131033,0.25,raucous and sappy,  raucou sappi,1
73392,0.5,all costs,  cost,2
90188,0.625,perfect family film,  perfect famili film,3
54233,0.51389,lighter affairs,  lighter affair,2
230003,0.055555999999999994,could nt smell this turkey rotting from miles away ,  could nt smell turkey rot mile away,0
125367,0.45833,its sobstory trappings,  sobstori trap,2
235874,0.73611,so smart,  smart,3
212840,0.48611000000000004,such a welldefined sense of place and age  as in   years old,  welldefin sens place age year old,2
193511,0.38889,as it races to the finish line proves simply too discouraging to let slide,  race finish line prove simpli discourag let slide,1
237060,0.5,the meaning and consolation in afterlife communications,  mean consol afterlif commun,2
69748,0.55556,The movie is our story as much as it is Schmidt s  no matter if it s viewed as a selfreflection or cautionary tale ,  movi stori much schmidt matter view selfreflect cautionari tale,2
19707,0.5,almost as much as her work,  almost much work,2
86631,0.8333299999999999,makes for a touching love story,  make touch love stori,4
201708,0.5,in  Herzog s  personal policy,  herzog person polici,2
98897,0.51389,unabashed sense,  unabash sens,2
28212,0.5,all too rare in Hollywood s hastier productions,  rare hollywood hastier product,2
236322,0.27778,than money why this distinguished actor would stoop so low,  money distinguish actor would stoop low,1
79055,0.79167,enjoying himself immensely,  enjoy immens,3
5073,0.5,beck,  beck,2
61469,0.47222, Monsoon Wedding  to lament the loss of culture,  monsoon wed lament loss cultur,2
227987,0.55556,a lighthearted glow  some impudent snickers,  lightheart glow impud snicker,2
1694,0.5,many,  mani,2
14377,0.5,Piesiewicz s,  piesiewicz,2
62110,0.30556, nofrills ride,  nofril ride,1
64848,0.72222,Coy but exhilarating,  coy exhilar,3
44349,0.5,A woman s,  woman,2
97226,0.48611000000000004,these characters  foibles,  charact foibl,2
7000,0.5,has made about women since valley of the dolls,  made women sinc valley doll,2
174257,0.5,the mellow  peaceandlove side of the s counterculture,  mellow peaceandlov side countercultur,2
104185,0.61111,Although bright  wellacted and thoughtprovoking,  although bright wellact thoughtprovok,3
209597,0.56944,power boats  Latin music,  power boat latin music,2
201666,0.61111,impacts,  impact,3
234227,0.77778,nutty  consistently funny ,  nutti consist funni,3
234231,0.16667,obnoxious minute,  obnoxi minut,0
67210,0.5,Life on the rez is no picnic,  life rez picnic,2
208188,0.40278,of this particular  anciently demanding mtier,  particular ancient demand mtier,2
191660,0.20833000000000002,abandon the theater,  abandon theater,1
109193,0.43056000000000005,Steven Spielberg s misunderstood career,  steven spielberg misunderstood career,2
208822,0.041667,other words  about as bad a film you re likely to see all year,  word bad film like see year,0
50206,0.5,classify,  classifi,2
65742,0.70833,Gently,  gentli,3
189553,0.5,What Antwone Fisher is nt,  antwon fisher nt,2
129570,0.40278,one of them is flat,  one flat,2
179258,0.27778, Oh  look at that clever angle  Wow  a jump cut ,  Oh look clever angl wow jump cut,1
211451,0.38889,short running,  short run,1
84860,0.58333,it s a tougher picture than it is,  tougher pictur,2
167158,0.5,of Ana s future,  ana futur,2
150735,0.5,Ways,  way,2
206207,0.625,minus the twisted humor and eyepopping visuals,  minu twist humor eyepop visual,3
227786,0.41667,a bit undisciplined,  bit undisciplin,2
42810,0.51389,the fear that parents have for the possible futures of their children ,  fear parent possibl futur children,2
211235,0.44443999999999995,sentimental hybrid,  sentiment hybrid,2
141573,0.43056000000000005,s simply baffling,  simpli baffl,2
157711,0.5,does but, ,2
163117,0.48611000000000004,is nearly impossible to care about what happens on them,  nearli imposs care happen,2
166743,0.5,next time,  next time,2
157336,0.38889,despite its alleged provocation post ,  despit alleg provoc post,1
114579,0.41667,are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending,  thing frustrat film buff see otherwis good movi mar beyond redempt disastr end,2
148909,0.30556,Suffers from all the excesses of the genre,  suffer excess genr,1
229105,0.38889,bad mannered,  bad manner,1
213866,0.52778,that the  best part  of the movie comes from a second homage to one of Demme s good films,  best part movi come second homag one demm good film,2
222404,0.33333,Any rock pile will do for a set ,  rock pile set,1
72127,0.5,a picture of lives lived in a state of quiet desperation,  pictur live live state quiet desper,2
56516,0.9166700000000001,remarkable performance,  remark perform,4
203768,0.43056000000000005,it s just a weird fizzle,  weird fizzl,2
182930,0.25,Broomfield s style of journalism is hardly journalism at all ,  broomfield style journal hardli journal,1
37190,0.5,southern Tennessee,  southern tennesse,2
102716,0.70833, may not touch the planet s skin  but understands the workings of its spirit ,  may touch planet skin understand work spirit,3
53822,0.5,it is , ,2
179074,0.30556,you re watching a movie that was made in  but not released then because it was so weak  and it has been unearthed and released now  when it has become even weaker,  watch movi made releas weak unearth releas becom even weaker,1
29986,0.8229200000000001,can enjoy it anyway,  enjoy anyway,4
152743,0.19444,about as overbearing and overthetop as the family,  overbear overthetop famili,0
165935,0.30556,might have made a decent children s movie  if only Benigni had nt insisted on casting himself in the title role ,  might made decent children movi benigni nt insist cast titl role,1
144476,0.18056,Choppy editing and too many repetitive scenes spoil what could have been an important documentary about standup comedy ,  choppi edit mani repetit scene spoil could import documentari standup comedi,0
198190,0.34722,every one  and no one ,  everi one one,1
220041,0.48611000000000004,would ve reeked of a beenthere  donethat sameness,  would reek beenther donethat same,2
232756,0.5,is supposed to be ,  suppos,2
212131,0.5,some of it, ,2
2811,0.51389,there s enough melodrama in this magnolia primavera to make pta proud yet director muccino s characters are less worthy of puccini than they are of daytime television,  enough melodrama magnolia primavera make pta proud yet director muccino charact less worthi puccini daytim televis,2
135011,0.5,the cinema s,  cinema,2
191712,0.38889,about an adult male dressed in pink jammies,  adult male dress pink jammi,1
46605,0.54167,Real Women Have Curves wears its empowerment on its sleeve but,  real women curv wear empower sleev,2
23057,0.86111,s a lovely film with lovely performances by Buy and Accorsi,  love film love perform buy accorsi,4
140978,0.027777999999999997,ll be more entertained getting hit by a bus ,  entertain get hit bu,0
132671,0.48611000000000004,smarterthanthou,  smarterthanth,2
217701,0.38889,total misfire,  total misfir,1
45741,0.47222,It s hard to imagine anybody ever being  in the mood  to view a movie as harrowing and painful as The Grey Zone  but it s equally hard to imagine anybody being able to tear their eyes away from the screen once it s started ,  hard imagin anybodi ever mood view movi harrow pain grey zone equal hard imagin anybodi abl tear eye away screen start,2
20197,0.5,by Mr  DeMeo,  Mr demeo,2
71818,0.66667,a higher plateau,  higher plateau,3
74462,0.80556,are vividly and painfully brought to slovenly life in this selfdeprecating  biting and witty feature written by Charlie Kaufman and his twin brother  Donald  and directed by Spike Jonze,  vividli pain brought slovenli life selfdeprec bite witti featur written charli kaufman twin brother donald direct spike jonz,4
174172,0.31944,the kind of linguistic fumbling,  kind linguist fumbl,1
71246,0.5,a Russian mailorder bride,  russian mailord bride,2
204676,0.34722,lame and,  lame,1
5549,0.5,chomps,  chomp,2
12537,0.38889,tragedy,  tragedi,1
205427,0.59722,loss and denial and lifeatarm s,  loss denial lifeatarm,2
141100,0.55556,s a bizarre curiosity memorable mainly,  bizarr curios memor mainli,2
43156,0.65278,s a diverting enough hourandahalf for the family audience ,  divert enough hourandahalf famili audienc,3
121500,0.47222,gutclutching,  gutclutch,2
201655,0.41667,imitating art,  imit art,2
230770,0.19444,feels so distant you might as well be watching it through a telescope,  feel distant might well watch telescop,0
46502,0.5,Peter Kosminsky,  peter kosminski,2
212880,0.31944,suffers from the awkwardness that results from adhering to the messiness of true stories,  suffer awkward result adher messi true stori,1
150390,0.15278,To imagine the life of Harry Potter as a martial arts adventure told by a lobotomized Woody Allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is Kung Pow  Enter the Fist ,  imagin life harri potter martial art adventur told lobotom woodi allen idea fate lie store moviego lure mediocr kung pow enter fist,0
237491,0.33333,thinking up grocery lists and ways to tell their kids how not to act like Pinocchio,  think groceri list way tell kid act like pinocchio,1
70870,0.61111,While BollywoodHollywood will undoubtedly provide its keenest pleasures to those familiar with Bombay musicals  it also has plenty for those  like me  who are nt ,  bollywoodhollywood undoubtedli provid keenest pleasur familiar bombay music also plenti like nt,3
202028,0.44443999999999995,in the muck,  muck,2
64215,0.5,BV s revoiced version,  BV revoic version,2
59118,0.5,tickets,  ticket,2
6841,0.77778,goodhearted,  goodheart,3
123368,0.55556,infiltrated every corner of society,  infiltr everi corner societi,2
110908,0.40278,Wait for it to hit cable,  wait hit cabl,2
225034,0.5,Ms Ramsay and her cowriter,  Ms ramsay cowrit,2
66523,0.69444,It s an ambitious film,  ambiti film,3
100167,0.5,whose idea of exercise,  whose idea exercis,2
12307,0.625,to anchor the emotional connections that purport to span a year divide,  anchor emot connect purport span year divid,3
150403,0.38889,Todd Solondzian satire and callow student film,  todd solondzian satir callow student film,1
113479,0.51389,after school special,  school special,2
83069,0.5,in the Western world,  western world,2
179460,0.69444,re over , ,3
89313,0.5,ol ballandchain,  ol ballandchain,2
173729,0.55556,the director s common but unexplored fascination with the frustrated maniac,  director common unexplor fascin frustrat maniac,2
159290,0.11110999999999999,focuses on Joan s raging hormones and sledgehammers the audience with Spanish inquisitions about her  madness  so much that I became mad that I wasted  minutes and     on this st century torture device ,  focus joan rage hormon sledgehamm audienc spanish inquisit mad much becam mad wast minut st centuri tortur devic,0
57262,0.43056000000000005,speculative history  as much,  specul histori much,2
220440,0.5,zoning ordinances,  zone ordin,2
143414,0.16667,A very depressing movie of many missed opportunities ,  depress movi mani miss opportun,0
209974,0.34722,puzzles me is the lack of emphasis on music in Britney Spears  first movie ,  puzzl lack emphasi music britney spear first movi,1
5370,0.5,by numbers is any real psychological grounding for the teens  deviant behavior,  number real psycholog ground teen deviant behavior,2
237149,0.375,the players do nt have a clue on the park ,  player nt clue park,1
198806,0.34722,fewer gags to break the tedium,  fewer gag break tedium,1
15351,0.66667,by sticking to the facts,  stick fact,3
189528,0.5,Went,  went,2
108778,0.8472200000000001,Sayles has a knack for casting  often resurrecting performers who rarely work in movies now  and drawing flavorful performances from bland actors ,  sayl knack cast often resurrect perform rare work movi draw flavor perform bland actor,4
211762,0.30556,slapped together ,  slap togeth,1
28873,0.25,and through to the most painfully marginal lives,  pain margin live,1
8001,0.43056000000000005,its blair witch project,  blair witch project,2
183627,0.5,Ed Wood,  Ed wood,2
50425,0.625,constant edge,  constant edg,3
62064,0.8472200000000001, its hard to imagine having more fun watching a documentary ,  hard imagin fun watch documentari,4
154563,0.41667,bad rap,  bad rap,2
31345,0.33333,exhausted than the athletes onscreen,  exhaust athlet onscreen,1
46225,0.52778,Morrison s iconoclastic uses of technology,  morrison iconoclast use technolog,2
205758,0.18056,making the ambiguous ending seem goofy rather than provocative,  make ambigu end seem goofi rather provoc,0
238490,0.76389,watching it leaves you giddy,  watch leav giddi,3
205692,0.25,make you feel guilty about ignoring what the filmmakers clearly believe,  make feel guilti ignor filmmak clearli believ,1
84423,0.73611,is nt afraid to try any genre and to do it his own way,  nt afraid tri genr way,3
224788,0.5,Michael J Wilson,  michael J wilson,2
92484,0.70833,sheer audacity and openness,  sheer audac open,3
111064,0.56944,What you expect is just what you get,  expect get,2
123605,0.45833,into the proceedings at every turn,  proceed everi turn,2
51560,0.77778,fast  frenetic  funny  even punny ,  fast frenet funni even punni,3
77217,0.40278,conned right up to the finale,  con right final,2
77250,0.72222,consistently funny  in an irresistible juniorhigh way  and,  consist funni irresist juniorhigh way,3
174555,0.16667,the point of nausea,  point nausea,0
84495,0.68056,is notable for its sheer audacity and openness ,  notabl sheer audac open,3
155809,0.5,by their s predecessors,  predecessor,2
146034,0.125,I cry for I Spy  or I would if this latest and laziest imaginable of all vintageTV spinoffs were capable of engendering an emotional response of any kind ,  cri spi would latest laziest imagin vintagetv spinoff capabl engend emot respons kind,0
183785,0.5,Everything  even life on an aircraft carrier ,  everyth even life aircraft carrier,2
104218,0.44443999999999995,American rightwing extremists,  american rightw extremist,2
94616,0.76389,that deserves recommendation,  deserv recommend,3
236785,0.63889,the comparative accuracy of Ms Vardalos  memories and insights,  compar accuraci Ms vardalo memori insight,3
96960,0.55556,the usual impossible stunts,  usual imposs stunt,2
4832,0.45833,as a kind of political blair witch  a monstrous murk that haunts us precisely because it can never be seen,  kind polit blair witch monstrou murk haunt us precis never seen,2
208993,0.66667,own quirky hipness,  quirki hip,3
147225,0.069444,Long Time Dead  Not nearly long enough,  long time dead nearli long enough,0
196003,0.61111,comic sparks,  comic spark,3
155760,0.25,by lowering your expectations,  lower expect,1
130335,0.38889,plot and pornographic way,  plot pornograph way,1
52317,0.5,had  lost,  lost,2
85426,0.45833,its supposed target audience,  suppos target audienc,2
157138,0.38889,dead ends,  dead end,1
216761,0.34722,tiring than anything,  tire anyth,1
149838,0.45833,The soinept  it s  surreal dubbing  featuring the voices of Glenn Close  Regis Philbin and Breckin Meyer ,  soinept surreal dub featur voic glenn close regi philbin breckin meyer,2
36259,0.51389,quarters,  quarter,2
107369,0.51389,LaBute was more fun when his characters were torturing each other psychologically and talking about their genitals in public ,  labut fun charact tortur psycholog talk genit public,2
208381,0.66667,on  well  Love in the Time of Money,  well love time money,3
23180,0.5,s the pity,  piti,2
105261,0.5,Critics,  critic,2
115725,0.5,been a string of ensemble cast romances recently,  string ensembl cast romanc recent,2
43035,0.76389,works on several levels  openly,  work sever level openli,3
174589,0.26389,the problems of the characters never become important to us  and the story never takes hold,  problem charact never becom import us stori never take hold,1
44077,0.88889,A firstclass road movie that proves you can run away from home  but your ego and all your problems go with you ,  firstclass road movi prove run away home ego problem go,4
50616,0.51389,dancing  running,  danc run,2
73696,0.66667,an athlete  a movie star ,  athlet movi star,3
229676,0.22221999999999997,can never capture the magic of the original,  never captur magic origin,1
96272,0.5,the number of stories the Holocaust,  number stori holocaust,2
202754,0.5,is as conventional,  convent,2
217412,0.61111,to the Big Boys in New York and L  A  To that end,  big boy new york L end,3
112766,0.875,a splendid job of racial profiling Hollywood style  casting excellent Latin actors of all ages ,  splendid job racial profil hollywood style cast excel latin actor age,4
108573,0.22221999999999997,Reeks of rot and hack,  reek rot hack,1
39475,0.5,truffle,  truffl,2
187790,0.5,The Ghost,  ghost,2
116324,0.5,but instead,  instead,2
36099,0.55556,possibly  watching the spectacle of a promising young lad treading desperately in a nasty sea  shed an errant tear ,  possibl watch spectacl promis young lad tread desper nasti sea shed errant tear,2
185520,0.44443999999999995,Juliet Stevenon s attempt to bring cohesion to Pamela s emotional roller coaster life,  juliet stevenon attempt bring cohes pamela emot roller coaster life,2
5181,0.375,blends uneasily,  blend uneasili,1
206375,0.56944,more engaged,  engag,2
25836,0.5,Jane Hamilton s,  jane hamilton,2
195966,0.52778,comes close to being either funny or scary,  come close either funni scari,2
82127,0.5,her plight and isolation,  plight isol,2
66690,0.73611,It s very Beavis and Butthead  yet always seems to elicit a chuckle ,  beavi butthead yet alway seem elicit chuckl,3
196254,0.51389,could almost be classified as a movieindustry satire,  could almost classifi movieindustri satir,2
51093,0.5,eats  meddles  argues  laughs,  eat meddl argu laugh,2
117794,0.5,currently have ,  current,2
157709,0.79167,does a fine job of capturing the climate of the times and  perhaps unwittingly  relating it to what is happening in America in ,  fine job captur climat time perhap unwittingli relat happen america,3
1227,0.5,hour ,  hour,2
224293,0.27778,It falls far short of poetry ,  fall far short poetri,1
137104,0.31944,thoroughly overbearing,  thoroughli overbear,1
212522,0.30556,starts to smack of a Hallmark Hall of Fame  with a few four letter words thrown in that are generally not heard on television ,  start smack hallmark hall fame four letter word thrown gener heard televis,1
21335,0.375,miss About A Boy,  miss boy,1
51124,0.38889,em que ,  em que,1
92986,0.56944,so shattering it,  shatter,2
122,0.88889,a brilliant  absurd collection,  brilliant absurd collect,4
17564,0.59722,the hotel lobbies  twolane highways  and roadside cafes that permeate Vincent s days,  hotel lobbi twolan highway roadsid cafe permeat vincent day,2
179269,0.41667,  the cast portrays their cartoon counterparts well  but quite frankly  Scoob and Shag do nt eat enough during the film  ,  cast portray cartoon counterpart well quit frankli scoob shag nt eat enough film,2
48994,0.86111,an unconventional storyteller  capable of finding beauty in the most depressing places,  unconvent storytel capabl find beauti depress place,4
132402,0.52778,show this movie to reviewers,  show movi review,2
39345,0.52778,to the wind with an invitation to the hedonist in us all,  wind invit hedonist us,2
146831,0.52778,James Woods character,  jame wood charact,2
8024,0.88889,its courage  ideas  technical proficiency and great acting,  courag idea technic profici great act,4
96157,0.625,the more outrageous bits achieve a shockyouintolaughter intensity of almost Dadaist proportions,  outrag bit achiev shockyouintolaught intens almost dadaist proport,3
84243,0.68056,is given life when A Selection appears in its final form  in  Last Dance ,  given life select appear final form last danc,3
197177,0.77778,do justice to either effort in three hours of screen time,  justic either effort three hour screen time,3
131798,0.51389,scarily,  scarili,2
5533,0.25,chelsea walls is a case of too many chefs fussing over too weak a recipe ,  chelsea wall case mani chef fuss weak recip,1
179933,0.5,s only one way,  one way,2
125800,0.5,laughs ,  laugh,2
72478,0.66667,a sophisticated flower child s,  sophist flower child,3
75479,0.38889,been shot,  shot,1
23630,0.38889, flip and terribly hip bit of cinematic entertainment ,  flip terribl hip bit cinemat entertain,1
91956,0.44443999999999995,scares,  scare,2
213379,0.5,than dramatically involving,  dramat involv,2
155573,0.5,bundle,  bundl,2
122551,0.41667,how long will filmmakers copy the  Saving Private Ryan  battle scenes before realizing Steven Spielberg got it right the first time,  long filmmak copi save privat ryan battl scene realiz steven spielberg got right first time,2
192411,0.52778,an  O Bruin  Where Art Thou    style crosscountry adventure,  bruin art thou style crosscountri adventur,2
141560,0.30556,s relentlessly folksy  a procession of stagy set pieces stacked with binary oppositions,  relentlessli folksi process stagi set piec stack binari opposit,1
13789,0.55556,A real movie,  real movi,2
164200,0.27778,itself is uninteresting  and the songs are painfully undistinguished  They Might Be Giants  So,  uninterest song pain undistinguish might giant,1
180131,0.5, Crystal and De Niro ,  crystal De niro,2
4379,0.5,across,  across,2
115847,0.43056000000000005,believe in something that is improbable,  believ someth improb,2
10946,0.80556,takes a classic story  casts attractive and talented actors,  take classic stori cast attract talent actor,4
62150,0.69444, perversely undercuts the joie de vivre even as he creates it  giving the movie a mournful undercurrent that places the goodtime shenanigans in welcome perspective ,  pervers undercut joie de vivr even creat give movi mourn undercurr place goodtim shenanigan welcom perspect,3
104152,0.63889,All the pieces fall together without much surprise  but little moments give it a boost,  piec fall togeth without much surpris littl moment give boost,3
78307,0.77778,distinct and very welcome sense,  distinct welcom sens,3
39397,0.61111,topic,  topic,3
99689,0.5,watching the host defend himself against a frothing,  watch host defend froth,2
233445,0.69444,like having an old friend for dinner ,  like old friend dinner,3
142931,0.56944,minute film,  minut film,2
109287,0.61111,Sven Wollter as the stricken composer and Viveka Seldahl as his desperate violinist wife,  sven wollter stricken compos viveka seldahl desper violinist wife,3
135872,0.55556,the never flagging legal investigator,  never flag legal investig,2
78998,0.72222,engaging diatribes,  engag diatrib,3
168497,0.5,over two hours,  two hour,2
143929,0.26389,As written by Michael Berg and Michael J  Wilson from a story by Wilson  this relentless  allwiseguysallthetime approach tries way too hard and gets tiring in no time at all ,  written michael berg michael J wilson stori wilson relentless allwiseguysallthetim approach tri way hard get tire time,1
93987,0.5,suspense thriller,  suspens thriller,2
103037,0.25, you d better have a good alternative,  better good altern,1
185629,0.22221999999999997,Knockaround Guys plays like a student film by two guys who desperately want to be Quentin Tarantino when they grow up ,  knockaround guy play like student film two guy desper want quentin tarantino grow,1
237869,0.48611000000000004,to life on the big screen,  life big screen,2
227945,0.54167,a great story  terrifically told by the man who wrote it but this Cliff Notes edition is a cheat,  great stori terrif told man wrote cliff note edit cheat,2
55896,0.47222,overly comfortable,  overli comfort,2
67036,0.5,Kinnear and,  kinnear,2
